"","source","target","PhyloDist","Accuracy","run","Family_source","System_source","Family_target","System_target","Group","System","Transfer"
"1089","stan1289","roma1327",1105.81563919002,0.27312,4,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1090","stan1289","roma1327",1105.81563919002,0.26722,2,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1091","port1283","roma1327",1105.98488479966,0.24028,4,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1092","roma1327","roma1327",0,0.40823,5,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1093","hind1269","roma1327",4792.58861049986,0.11965,10,"Indo-Iranian","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1094","port1283","roma1327",1105.98488479966,0.2208,3,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1095","latv1249","roma1327",4407.25213783855,0.11013,7,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1096","stan1289","roma1327",1105.81563919002,0.26663,10,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1097","hind1269","roma1327",4792.58861049986,0.12792,8,"Indo-Iranian","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1098","ital1282","roma1327",1105.20559710308,0.2457,3,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1099","ital1282","roma1327",1105.20559710308,0.25219,2,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"1100","latv1249","roma1327",4407.25213783855,0.14968,2,"Baltic","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"1101","poli1260","russ1263",727.966841326499,0.2286,3,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1102","ukra1253","russ1263",599.297606538593,0.31866,4,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1103","slov1268","russ1263",1227.58020643249,0.23583,7,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1104","ukra1253","russ1263",599.297606538593,0.31662,9,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1105","poli1260","russ1263",727.966841326499,0.21794,1,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1106","poli1260","russ1263",727.966841326499,0.21068,6,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1107","russ1263","russ1263",0,0.48775,4,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1108","poli1260","russ1263",727.966841326499,0.21182,4,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1109","poli1260","russ1263",727.966841326499,0.21046,7,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1110","slov1269","russ1263",727.98666022427,0.27387,3,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1111","mode1248","russ1263",4536.53466587495,0.10345,8,"Greek","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"1112","czec1258","russ1263",727.470907004706,0.25376,5,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1113","czec1258","russ1263",727.470907004706,0.24673,7,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1114","ukra1253","russ1263",599.297606538593,0.32093,10,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1115","ukra1253","russ1263",599.297606538593,0.32002,3,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1116","ukra1253","russ1263",599.297606538593,0.31934,6,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1117","stan1295","russ1263",4405.8413147837,0.08967,5,"Germanic","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"1118","stan1295","russ1263",4405.8413147837,0.09375,7,"Germanic","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"1119","stan1295","russ1263",4405.8413147837,0.09262,1,"Germanic","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"1120","stan1295","russ1263",4405.8413147837,0.0908,6,"Germanic","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"1121","poli1260","russ1263",727.966841326499,0.2168,5,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1122","slov1269","russ1263",727.98666022427,0.27274,10,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1123","croa1245","russ1263",1227.02850322345,0.28738,7,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1124","croa1245","russ1263",1227.02850322345,0.28239,3,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1125","croa1245","russ1263",1227.02850322345,0.28897,5,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1126","mode1248","russ1263",4536.53466587495,0.10368,3,"Greek","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"1127","czec1258","russ1263",727.470907004706,0.24831,9,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1128","ukra1253","russ1263",599.297606538593,0.33022,7,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1129","ukra1253","russ1263",599.297606538593,0.31911,5,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1130","ukra1253","russ1263",599.297606538593,0.33158,8,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1131","bulg1262","russ1263",1227.37728755283,0.26881,8,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1132","bulg1262","russ1263",1227.37728755283,0.26178,10,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1133","bulg1262","russ1263",1227.37728755283,0.26495,5,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1134","poli1260","russ1263",727.966841326499,0.22837,2,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1135","poli1260","russ1263",727.966841326499,0.22474,8,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1136","poli1260","russ1263",727.966841326499,0.21794,10,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1137","poli1260","russ1263",727.966841326499,0.22724,9,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1138","slov1269","russ1263",727.98666022427,0.26661,4,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1139","slov1269","russ1263",727.98666022427,0.26911,5,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1140","slov1269","russ1263",727.98666022427,0.26934,9,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1141","slov1269","russ1263",727.98666022427,0.27024,7,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1142","slov1269","russ1263",727.98666022427,0.2614,2,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1143","slov1269","russ1263",727.98666022427,0.27841,6,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1144","mode1248","russ1263",4536.53466587495,0.10821,7,"Greek","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"1145","mode1248","russ1263",4536.53466587495,0.10504,10,"Greek","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"1146","mode1248","russ1263",4536.53466587495,0.11003,1,"Greek","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"1147","czec1258","russ1263",727.470907004706,0.24378,10,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1148","mode1248","russ1263",4536.53466587495,0.09892,4,"Greek","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"1149","mode1248","russ1263",4536.53466587495,0.10209,6,"Greek","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"1150","mode1248","russ1263",4536.53466587495,0.103,5,"Greek","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"1151","slov1268","russ1263",1227.58020643249,0.23401,8,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1152","slov1268","russ1263",1227.58020643249,0.18843,2,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1153","slov1268","russ1263",1227.58020643249,0.19115,10,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1154","slov1268","russ1263",1227.58020643249,0.21428,3,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1155","slov1268","russ1263",1227.58020643249,0.24081,5,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1156","slov1268","russ1263",1227.58020643249,0.23719,6,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1157","stan1295","russ1263",4405.8413147837,0.09035,8,"Germanic","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"1158","stan1295","russ1263",4405.8413147837,0.10237,2,"Germanic","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"1159","croa1245","russ1263",1227.02850322345,0.28965,6,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1160","russ1263","russ1263",0,0.48775,8,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1161","russ1263","russ1263",0,0.48594,3,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1162","russ1263","russ1263",0,0.48911,10,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1163","russ1263","russ1263",0,0.48345,9,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1164","russ1263","russ1263",0,0.48299,7,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1165","russ1263","russ1263",0,0.4873,2,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1166","czec1258","russ1263",727.470907004706,0.24287,3,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1167","czec1258","russ1263",727.470907004706,0.24401,1,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1168","czec1258","russ1263",727.470907004706,0.24423,2,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1169","czec1258","russ1263",727.470907004706,0.2524,4,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1170","czec1258","russ1263",727.470907004706,0.25421,8,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1171","czec1258","russ1263",727.470907004706,0.25217,6,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1172","ukra1253","russ1263",599.297606538593,0.32183,2,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1173","croa1245","russ1263",1227.02850322345,0.28852,9,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1174","croa1245","russ1263",1227.02850322345,0.27763,1,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1175","croa1245","russ1263",1227.02850322345,0.27491,10,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1176","croa1245","russ1263",1227.02850322345,0.28988,4,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1177","croa1245","russ1263",1227.02850322345,0.27922,2,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1178","croa1245","russ1263",1227.02850322345,0.29124,8,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1179","bulg1262","russ1263",1227.37728755283,0.26314,9,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1180","bulg1262","russ1263",1227.37728755283,0.27176,3,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1181","bulg1262","russ1263",1227.37728755283,0.26427,2,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1182","slov1268","russ1263",1227.58020643249,0.23809,9,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1183","ukra1253","russ1263",599.297606538593,0.32047,1,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1184","bulg1262","russ1263",1227.37728755283,0.26881,4,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1185","bulg1262","russ1263",1227.37728755283,0.27697,1,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1186","slov1269","russ1263",727.98666022427,0.27296,1,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1187","stan1295","russ1263",4405.8413147837,0.09511,3,"Germanic","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"1188","stan1295","russ1263",4405.8413147837,0.0908,4,"Germanic","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"1189","russ1263","russ1263",0,0.48753,6,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1190","mode1248","russ1263",4536.53466587495,0.10572,9,"Greek","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"1191","mode1248","russ1263",4536.53466587495,0.11094,2,"Greek","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"1192","stan1295","russ1263",4405.8413147837,0.09284,9,"Germanic","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"1193","slov1269","russ1263",727.98666022427,0.27047,8,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1194","bulg1262","russ1263",1227.37728755283,0.27538,7,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1195","stan1295","russ1263",4405.8413147837,0.09602,10,"Germanic","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"1196","russ1263","russ1263",0,0.48526,5,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1197","slov1268","russ1263",1227.58020643249,0.19183,1,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1198","bulg1262","russ1263",1227.37728755283,0.26563,6,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1199","slov1268","russ1263",1227.58020643249,0.2331,4,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1200","russ1263","russ1263",0,0.48866,1,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1201","ukra1253","slov1268",1227.89037748964,0.19658,1,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1202","slov1269","slov1268",1227.54303042958,0.23048,7,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1203","bulg1262","slov1268",820.785664859033,0.20349,2,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1204","croa1245","slov1268",820.436880529648,0.25138,8,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1205","poli1260","slov1268",1227.52321153181,0.20115,4,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1206","czec1258","slov1268",1227.02727721002,0.15253,4,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1207","bulg1262","slov1268",820.785664859033,0.2136,1,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1208","poli1260","slov1268",1227.52321153181,0.18682,10,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1209","poli1260","slov1268",1227.52321153181,0.18682,1,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1210","slov1269","slov1268",1227.54303042958,0.23048,10,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"1211","ukra1253","slov1268",1227.89037748964,0.19153,3,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
